Fold   	 NumOfNodes     NumOfAvgPar 	 NumOfStates 	 NumOfClass 	   NumOfObj 	     RComplexity           Hugin-JTCost 	       SIIC-JTCost   	  Hugin   	     SIIC
1		20		5		4		0		0		12065792		12065792		6253		125		109		
2		20		5		4		0		0		20606976		20606976		8365		171		172		
3		20		5		4		0		0		5402624		5402624		6697		79		47		
4		20		5		4		0		0		346165248		346165248		7213		2968		3312		
0		5		2		2		1		1		160		176		52		47		0		
1		5		2		2		1		1		104		96		45		62		0		
2		5		2		2		1		1		104		136		45		63		15		
3		5		2		2		1		1		96		104		43		63		0		
4		5		2		2		1		1		112		120		47		47		16		
3		20		2		2		1		1		11584		98392		221		78		31		
4		20		2		2		1		1		25648		170960		244		78		31		
0		50		2		2		1		1		160307400		87355896		618		750		78		
1		50		2		2		1		1		5108816		24585360		614		188		109		
0		5		3		2		1		1		112		288		49		62		16		
1		5		3		2		1		1		112		104		55		62		0		
2		5		3		2		1		1		152		200		57		47		15		
3		5		3		2		1		1		176		272		47		46		16		
4		5		3		2		1		1		120		144		42		62		0		
0		20		3		2		1		1		11608		29752		316		63		31		
1		20		3		2		1		1		18784		37824		327		78		31		
2		20		3		2		1		1		15424		90528		343		78		31		
3		20		3		2		1		1		9776		14128		313		78		31		
0		50		3		2		1		1		215493888		296937344		979		1047		93		
0		5		5		2		1		1		192		176		70		62		0		
1		5		5		2		1		1		144		160		56		62		0		
2		5		5		2		1		1		128		168		57		62		16		
3		5		5		2		1		1		176		192		64		47		0		
4		5		5		2		1		1		112		304		41		63		16		
0		20		5		2		1		1		45248		68416		721		78		16		
2		20		5		2		1		1		68576		94944		843		78		15		
4		20		5		2		1		1		102016		140928		861		78		31		
0		5		2		3		1		1		324		378		82		62		16		
1		5		2		3		1		1		486		540		94		47		15		
2		5		2		3		1		1		648		810		108		47		0		
3		5		2		3		1		1		324		918		68		63		15		
4		5		2		3		1		1		360		360		82		62		0		
0		20		2		3		1		1		1404108		6099030		476		78		16		
1		20		2		3		1		1		29484		28674		424		78		31		
2		20		2		3		1		1		95472		176634		482		78		31		
3		20		2		3		1		1		69498		380970		418		79		31		
0		5		3		3		1		1		648		1188		76		63		0		
1		5		3		3		1		1		810		810		160		46		15		
2		5		3		3		1		1		594		810		124		63		16		
3		5		3		3		1		1		810		1458		166		63		16		
4		5		3		3		1		1		324		594		92		62		15		
0		20		3		3		1		1		726354		2924370		938		78		32		
1		20		3		3		1		1		727866		1213380		1006		78		31		
3		20		3		3		1		1		1102248		16689726		946		74		15		
0		5		5		3		1		1		972		7290		244		47		0		
1		5		5		3		1		1		360		954		70		62		16		
2		5		5		3		1		1		648		972		118		62		16		
3		5		5		3		1		1		972		1242		166		47		0		
4		5		5		3		1		1		378		378		94		47		15		
0		20		5		3		1		1		6343758		30230172		5378		94		47		
2		20		5		3		1		1		15478128		17064432		4448		156		47		
3		20		5		3		1		1		13553082		58898340		5164		141		47		
0		5		2		4		1		1		2176		2432		129		63		15		
1		5		2		4		1		1		2048		3328		207		47		16		
2		5		2		4		1		1		896		16704		118		47		0		
3		5		2		4		1		1		768		1664		114		63		15		
4		5		2		4		1		1		1088		6464		106		47		0		
1		20		2		4		1		1		8372800		170435648		897		110		32		
4		20		2		4		1		1		3432960		9522688		813		78		31		
0		5		3		4		1		1		1280		1280		222		63		16		
1		5		3		4		1		1		2880		5184		154		62		0		
2		5		3		4		1		1		1856		4864		157		47		0		
3		5		3		4		1		1		1280		3968		106		47		15		
4		5		3		4		1		1		1024		5184		189		62		16		
0		20		3		4		1		1		16120320		65363456		1863		156		31		
2		20		3		4		1		1		11341056		68320256		2058		125		31		
3		20		3		4		1		1		5254912		305597440		1889		94		15		
4		20		3		4		1		1		7324928		35009024		2089		109		15		
0		5		5		4		1		1		1936		2240		141		62		16		
1		5		5		4		1		1		1280		6720		157		47		0		
2		5		5		4		1		1		5376		10240		373		47		15		
3		5		5		4		1		1		1216		1472		126		47		16		
4		5		5		4		1		1		768		1984		117		47		15		
0		20		5		4		1		1		414422016		17671721984		21013		4608		640		
3		20		5		4		1		1		201523200		792084480		20857		1328		281		
4		20		5		4		1		1		1874235392		17343451136		19210		12497		1016		
0		5		2		2		1		2		384		1680		79		63		16		
1		5		2		2		1		2		152		616		60		63		0		
2		5		2		2		1		2		176		200		65		63		16		
3		5		2		2		1		2		200		384		71		62		16		
4		5		2		2		1		2		160		192		55		47		15		
0		20		2		2		1		2		53656		102072		362		78		47		
1		20		2		2		1		2		17392		39464		345		63		47		
2		20		2		2		1		2		16928		163360		369		78		47		
4		20		2		2		1		2		31232		108368		342		62		62		
0		50		2		2		1		2		17020784		162366464		905		219		219		
0		5		3		2		1		2		140		164		67		62		15		
1		5		3		2		1		2		208		272		79		62		0		
2		5		3		2		1		2		400		400		83		63		16		
3		5		3		2		1		2		144		184		77		62		16		
4		5		3		2		1		2		232		320		83		62		15		
0		20		3		2		1		2		15328		35696		469		63		31		
1		20		3		2		1		2		123488		862976		560		78		47		
2		20		3		2		1		2		74144		153664		487		78		46		
3		20		3		2		1		2		40880		143664		513		78		47		
0		50		3		2		1		2		63857776		560028560		1431		469		203		
2		50		3		2		1		2		81345136		381893616		1367		453		172		
0		5		5		2		1		2		184		720		83		62		16		
1		5		5		2		1		2		336		448		76		62		16		
2		5		5		2		1		2		208		240		89		47		0		
3		5		5		2		1		2		144		152		72		62		16		
4		5		5		2		1		2		168		488		60		63		0		
1		20		5		2		1		2		109952		403136		1046		78		47		
2		20		5		2		1		2		194368		481088		1249		79		15		
3		20		5		2		1		2		62528		134976		1109		78		46		
4		50		5		2		1		2		3450799424		7920279872		4034		52104		2952		
0		5		2		3		1		2		3888		14580		160		62		16		
1		5		2		3		1		2		594		702		134		62		16		
2		5		2		3		1		2		3240		8100		182		62		0		
3		5		2		3		1		2		2430		178848		310		62		16		
4		5		2		3		1		2		702		756		142		62		0		
2		20		2		3		1		2		4246614		179823024		842		94		31		
4		20		2		3		1		2		1298484		180300384		766		78		47		
0		5		3		3		1		2		1296		1620		136		63		16		
1		5		3		3		1		2		1296		1458		202		47		0		
2		5		3		3		1		2		2106		9396		170		63		16		
3		5		3		3		1		2		1080		1350		238		63		16		
4		5		3		3		1		2		1242		2538		212		62		16		
0		20		3		3		1		2		3307230		17544600		1488		94		47		
3		20		3		3		1		2		1970568		75370662		1560		78		31		
4		20		3		3		1		2		3350970		64114578		1646		78		47		
0		5		5		3		1		2		1296		2106		232		63		16		
1		5		5		3		1		2		1782		75168		256		63		15		
2		5		5		3		1		2		5832		79218		346		62		15		
3		5		5		3		1		2		1080		2106		154		63		15		
4		5		5		3		1		2		1944		2430		322		62		16		
0		20		5		3		1		2		10056798		12348774		7202		141		47		
2		20		5		3		1		2		11461338		21053520		6872		125		47		
3		20		5		3		1		2		138897828		3389466546		8292		578		62		
4		20		5		3		1		2		84617946		177390486		8492		422		94		
0		5		2		4		1		2		10432		21056		341		63		15		
1		5		2		4		1		2		1280		2432		173		63		16		
2		5		2		4		1		2		3584		13568		202		63		0		
3		5		2		4		1		2		2112		3776		233		63		0		
4		5		2		4		1		2		1984		2688		254		63		0		
0		20		2		4		1		2		1733248		115732864		1357		78		47		
1		20		2		4		1		2		160768		1065728		957		78		47		
2		20		2		4		1		2		24819520		1086215936		1505		156		47		
3		20		2		4		1		2		2453568		17529536		1250		79		47		
0		5		3		4		1		2		7744		16640		278		62		16		
1		5		3		4		1		2		4032		16448		293		63		15		
2		5		3		4		1		2		7936		59392		350		47		15		
3		5		3		4		1		2		9472		20480		422		63		0		
4		5		3		4		1		2		3584		6144		422		63		16		
0		5		5		4		1		2		19264		53504		337		63		16		
1		5		5		4		1		2		20224		220160		598		47		0		
2		5		5		4		1		2		9856		22656		389		47		0		
3		5		5		4		1		2		7296		13312		442		47		15		
4		5		5		4		1		2		24832		205056		469		47		16		
3		20		5		4		1		2		660611072		14855053312		40109		3718		546		
0		5		2		2		1		3		296		432		92		62		15		
1		5		2		2		1		3		224		1832		93		62		15		
2		5		2		2		1		3		408		496		83		62		16		
3		5		2		2		1		3		400		2816		115		63		16		
4		5		2		2		1		3		416		2432		95		62		16		
1		20		2		2		1		3		25208		120784		470		78		63		
4		20		2		2		1		3		111656		9781304		490		78		47		
0		5		3		2		1		3		528		976		111		63		16		
1		5		3		2		1		3		552		1440		99		63		16		
2		5		3		2		1		3		296		552		105		63		16		
3		5		3		2		1		3		264		360		109		47		0		
4		5		3		2		1		3		592		2112		110		62		15		
2		20		3		2		1		3		90912		390224		745		79		47		
0		5		5		2		1		3		624		4416		151		47		0		
1		5		5		2		1		3		416		640		81		78		16		
2		5		5		2		1		3		400		416		141		62		15		
3		5		5		2		1		3		688		1056		117		62		15		
4		5		5		2		1		3		528		592		110		47		15		
0		20		5		2		1		3		240384		442688		1439		78		47		
1		20		5		2		1		3		249024		501184		1912		79		47		
2		20		5		2		1		3		344128		4056960		1812		78		31		
4		20		5		2		1		3		208064		458176		1723		78		31		
0		5		2		3		1		3		756		1998		154		62		15		
1		5		2		3		1		3		1242		4158		208		46		16		
2		5		2		3		1		3		810		972		170		62		16		
3		5		2		3		1		3		4860		4050		374		47		0		
4		5		2		3		1		3		1944		29160		196		62		15		
1		20		2		3		1		3		456463188		157465431756		1224		1406		62		
2		20		2		3		1		3		8540586		20920464		1002		94		46		
3		20		2		3		1		3		149648634		4835539620		1310		516		47		
0		5		3		3		1		3		1134		4482		278		63		16		
1		5		3		3		1		3		2430		9558		296		47		16		
2		5		3		3		1		3		1566		5454		202		46		16		
3		5		3		3		1		3		1620		2268		242		62		15		
4		5		3		3		1		3		1242		1728		188		62		0		
3		20		3		3		1		3		572670		1024812		1742		78		78		
4		20		3		3		1		3		1188756		3452058		1952		78		47		
0		5		5		3		1		3		2106		20412		296		62		15		
1		5		5		3		1		3		4860		5184		362		63		31		
2		5		5		3		1		3		1458		4536		478		62		16		
3		5		5		3		1		3		4374		835434		1160		62		15		
4		5		5		3		1		3		1296		1296		216		47		15		
0		20		5		3		1		3		51754626		470575332		10618		421		62		
1		20		5		3		1		3		66394404		2539958472		12800		359		47		
3		20		5		3		1		3		996455520		60379790958		14290		4015		156		
4		20		5		3		1		3		8609490		1997944056		9516		109		47		
0		5		2		4		1		3		2048		8128		289		63		15		
1		5		2		4		1		3		15040		18877120		793		62		16		
2		5		2		4		1		3		9408		1314112		397		62		15		
3		5		2		4		1		3		27904		102400		730		62		16		
4		5		2		4		1		3		5632		33024		529		62		16		
2		20		2		4		1		3		1723992320		11710112512		1954		5593		47		
0		5		3		4		1		3		6720		248896		565		62		16		
1		5		3		4		1		3		7168		17408		709		62		15		
2		5		3		4		1		3		4992		67712		511		47		16		
3		5		3		4		1		3		20992		397568		745		62		16		
4		5		3		4		1		3		12288		75776		829		62		16		
1		20		3		4		1		3		8982272		1353416448		4777		109		62		
4		20		3		4		1		3		3844420096		965329891840		5698		95836		94		
0		5		5		4		1		3		151296		268444416		5530		47		16		
1		5		5		4		1		3		3584		5056		370		63		16		
2		5		5		4		1		3		5568		9024		385		62		16		
3		5		5		4		1		3		4032		77056		541		47		16		
4		5		5		4		1		3		6912		84224		382		62		0		
0		20		5		4		1		3		3488298240		13980857600		36982		308723		893275		
0		5		2		2		2		1		272		1264		69		62		16		
1		5		2		2		2		1		184		192		58		63		16		
2		5		2		2		2		1		304		720		79		62		16		
3		5		2		2		2		1		320		336		70		62		15		
4		5		2		2		2		1		216		336		74		78		16		
0		20		2		2		2		1		10288		27368		328		94		47		
2		50		2		2		2		1		1318162352		949363776		934		4639		250		
0		5		3		2		2		1		200		672		73		63		31		
1		5		3		2		2		1		224		344		74		78		16		
2		5		3		2		2		1		216		408		80		63		16		
3		5		3		2		2		1		288		416		70		78		16		
4		5		3		2		2		1		208		464		81		62		16		
0		20		3		2		2		1		53952		138144		481		109		32		
2		20		3		2		2		1		50320		342480		523		94		31		
4		20		3		2		2		1		74576		222576		505		93		31		
0		5		5		2		2		1		200		216		81		63		16		
1		5		5		2		2		1		216		440		82		63		16		
2		5		5		2		2		1		224		280		78		78		15		
3		5		5		2		2		1		168		168		85		63		16		
4		5		5		2		2		1		240		352		85		62		15		
0		20		5		2		2		1		241920		1985408		1179		94		15		
3		20		5		2		2		1		171008		475904		1283		78		47		
0		5		2		3		2		1		1188		9504		142		63		16		
1		5		2		3		2		1		1296		7506		140		63		16		
2		5		2		3		2		1		756		1566		122		78		15		
3		5		2		3		2		1		1188		3240		130		63		15		
4		5		2		3		2		1		1080		2754		124		62		16		
0		20		2		3		2		1		259416		3826008		748		78		31		
0		5		3		3		2		1		1458		4698		182		62		15		
1		5		3		3		2		1		540		1296		110		63		16		
2		5		3		3		2		1		1404		2700		208		62		0		
3		5		3		3		2		1		972		28350		166		63		16		
4		5		3		3		2		1		2268		3402		182		63		16		
1		20		3		3		2		1		2339604		8147790		1454		94		31		
2		20		3		3		2		1		4636278		9837612		1358		125		47		
3		20		3		3		2		1		2897046		17261748		1636		109		32		
0		5		5		3		2		1		972		1458		248		63		0		
1		5		5		3		2		1		1998		9018		236		62		16		
2		5		5		3		2		1		2052		8100		242		63		16		
3		5		5		3		2		1		702		7290		136		62		16		
4		5		5		3		2		1		1350		2376		142		62		15		
0		20		5		3		2		1		24732864		259199676		7526		235		78		
1		20		5		3		2		1		40105206		161969220		8552		234		78		
4		20		5		3		2		1		45547920		1525814496		7610		344		47		
0		5		2		4		2		1		3968		17280		261		63		16		
1		5		2		4		2		1		3520		6272		221		63		16		
2		5		2		4		2		1		5248		16000		278		62		16		
3		5		2		4		2		1		4032		24640		281		63		16		
4		5		2		4		2		1		928		2144		145		63		31		
3		20		2		4		2		1		829942400		345330054272		1470		2922		47		
4		20		2		4		2		1		121039552		4709141760		1486		515		47		
0		5		3		4		2		1		3456		12864		309		62		16		
1		5		3		4		2		1		4480		12032		394		62		16		
2		5		3		4		2		1		1856		8064		273		62		15		
3		5		3		4		2		1		7296		56576		417		62		15		
4		5		3		4		2		1		3904		7680		429		62		16		
3		20		3		4		2		1		53131776		1387458048		3681		296		47		
4		20		3		4		2		1		63316736		520598272		3605		296		31		
0		5		5		4		2		1		1088		10048		229		62		15		
1		5		5		4		2		1		3072		53248		377		62		15		
2		5		5		4		2		1		5632		7936		369		62		15		
3		5		5		4		2		1		4736		16384		429		63		16		
4		5		5		4		2		1		4864		67456		245		63		16		
0		20		5		4		2		1		477565952		10274493440		29397		2577		1453		
1		20		5		4		2		1		391706624		1896002560		27369		4515		297		
2		20		5		4		2		1		1189428224		5331549184		28737		10170		312		
3		20		5		4		2		1		1265541120		5887893504		36549		6842		2203		
0		5		2		2		2		2		360		640		117		63		15		
1		5		2		2		2		2		368		944		121		78		15		
2		5		2		2		2		2		560		3456		127		62		16		
3		5		2		2		2		2		608		1056		119		63		16		
4		5		2		2		2		2		368		528		128		62		16		
1		20		2		2		2		2		277024		15824384		618		110		94		
3		20		2		2		2		2		397568		289632		585		78		109		
0		5		3		2		2		2		656		5584		136		78		15		
1		5		3		2		2		2		512		1024		139		63		16		
2		5		3		2		2		2		720		1632		118		63		16		
3		5		3		2		2		2		384		496		132		62		16		
4		5		3		2		2		2		320		24832		139		62		15		
3		20		3		2		2		2		496000		17324416		929		109		62		
0		50		3		2		2		2		3452209200		34644586416		2386		59027		768		
0		5		5		2		2		2		704		2112		143		62		15		
1		5		5		2		2		2		496		2336		127		78		31		
2		5		5		2		2		2		624		2528		141		63		31		
3		5		5		2		2		2		640		1728		129		63		16		
4		5		5		2		2		2		384		432		129		63		15		
0		20		5		2		2		2		262080		685760		2117		93		47		
1		20		5		2		2		2		598720		3411648		2200		109		62		
2		20		5		2		2		2		349632		2039744		2193		110		47		
4		20		5		2		2		2		1336768		4417408		2225		94		47		
0		5		2		3		2		2		4266		38826		280		62		16		
1		5		2		3		2		2		3402		28998		300		62		15		
2		5		2		3		2		2		2592		1064988		404		62		16		
3		5		2		3		2		2		2214		13230		274		62		15		
4		5		2		3		2		2		3672		119826		284		62		16		
0		20		2		3		2		2		275671998		941225184		1358		968		94		
3		20		2		3		2		2		5546340		533551158		1286		125		110		
0		5		3		3		2		2		3942		891324		400		63		15		
1		5		3		3		2		2		2106		9018		274		62		16		
2		5		3		3		2		2		14148		295326		628		62		16		
3		5		3		3		2		2		2646		53514		274		62		15		
4		5		3		3		2		2		7776		257094		388		62		16		
1		20		3		3		2		2		32804352		107622594		3010		203		62		
2		20		3		3		2		2		7156998		52665714		2584		109		78		
3		20		3		3		2		2		69077448		42075669996		3116		297		62		
0		5		5		3		2		2		4644		33804		558		62		16		
1		5		5		3		2		2		2376		20844		454		78		15		
2		5		5		3		2		2		4644		120690		454		63		15		
3		5		5		3		2		2		3294		6804		520		62		16		
4		5		5		3		2		2		2646		9666		454		62		15		
2		20		5		3		2		2		30289950		292135086		10436		250		125		
3		20		5		3		2		2		57792204		5990279022		10994		360		63		
0		5		2		4		2		2		11008		343808		641		63		16		
1		5		2		4		2		2		3392		9728		441		78		16		
2		5		2		4		2		2		16768		990848		782		62		31		
3		5		2		4		2		2		14208		5410560		1029		62		16		
4		5		2		4		2		2		3904		9344		357		63		32		
4		20		2		4		2		2		36088064		1752873216		2665		203		109		
0		5		3		4		2		2		129024		12820480		17709		62		47		
1		5		3		4		2		2		89728		21240768		2670		63		16		
2		5		3		4		2		2		8192		91904		809		62		31		
3		5		3		4		2		2		7680		334976		713		63		31		
4		5		3		4		2		2		133760		156288		4297		63		15		
2		20		3		4		2		2		2048587008		5773514788096		7601		8029		63		
3		20		3		4		2		2		296074752		2359446016		6441		968		93		
0		5		5		4		2		2		46208		324416		1854		62		16		
1		5		5		4		2		2		18688		1059328		581		63		16		
2		5		5		4		2		2		13312		368640		933		63		16		
3		5		5		4		2		2		11264		101632		1137		62		31		
4		5		5		4		2		2		22144		263424		1471		63		16		
2		20		5		4		2		2		804665600		1549334784		43610		8279		1000		
3		20		5		4		2		2		1848449024		60748240896		40374		12419		1125		
4		20		5		4		2		2		381816832		3596505088		65481		2031		297		
0		5		2		2		2		3		1552		19104		191		63		15		
1		5		2		2		2		3		1008		12896		200		63		15		
2		5		2		2		2		3		904		10984		167		78		31		
4		5		2		2		2		3		744		2232		146		62		31		
1		20		2		2		2		3		314376		175452416		891		125		156		
3		20		2		2		2		3		974984		1624233928		860		94		156		
1		5		3		2		2		3		1600		6272		225		63		16		
2		5		3		2		2		3		5168		203280		280		78		31		
3		5		3		2		2		3		2640		167520		306		63		31		
4		5		3		2		2		3		1312		8040		189		62		31		
2		20		3		2		2		3		749632		47472768		1357		109		203		
0		5		5		2		2		3		1984		29568		228		78		31		
1		5		5		2		2		3		2624		664336		505		62		31		
2		5		5		2		2		3		2256		119488		251		62		15		
3		5		5		2		2		3		640		7440		209		63		16		
4		5		5		2		2		3		2304		27584		256		62		16		
0		20		5		2		2		3		969536		18091008		3007		110		109		
1		20		5		2		2		3		283712		530176		2825		109		94		
3		20		5		2		2		3		440000		966592		2716		110		94		
0		5		2		3		2		3		6318		1359504		430		62		16		
1		5		2		3		2		3		9396		1282392		358		62		31		
2		5		2		3		2		3		325620		2754995490		1960		63		15		
3		5		2		3		2		3		19926		10099296		1430		63		32		
4		5		2		3		2		3		14256		10100214		664		62		15		
3		20		2		3		2		3		87450030		119624861551410		2330		391		141		
0		5		3		3		2		3		5508		35964		602		63		31		
1		5		3		3		2		3		6642		123714		530		62		15		
2		5		3		3		2		3		12150		11164716		664		62		31		
3		5		3		3		2		3		11340		12759930		1468		63		47		
4		5		3		3		2		3		5022		140886		440		62		16		
2		20		3		3		2		3		21476988		83748168		3552		172		141		
4		20		3		3		2		3		69672960		139705487586		4510		328		141		
0		5		5		3		2		3		18630		427032		1070		62		32		
2		5		5		3		2		3		6156		160218		610		63		15		
3		5		5		3		2		3		2754		43902		332		62		16		
4		5		5		3		2		3		37422		1424628		2800		62		16		
0		20		5		3		2		3		63016218		269097228		19882		406		94		
3		20		5		3		2		3		1000724544		3410367486300		22228		3874		109		
4		20		5		3		2		3		272048220		411795261565290		23096		1640		125		
0		5		2		4		2		3		25152		536882176		1837		62		16		
1		5		2		4		2		3		63680		117971008		2662		63		32		
2		5		2		4		2		3		30400		357952		1558		63		15		
3		5		2		4		2		3		46976		10494016		2674		63		15		
4		5		2		4		2		3		74880		23865152		3442		63		32		
1		20		2		4		2		3		232499200		17747429632		4117		890		266		
0		5		3		4		2		3		82944		1375232		2821		62		31		
1		5		3		4		2		3		76736		155136		1561		63		32		
2		5		3		4		2		3		13760		1872064		1078		62		15		
3		5		3		4		2		3		818176		549760017664		4381		62		32		
4		5		3		4		2		3		69568		3170240		5809		79		16		
0		5		5		4		2		3		29376		381120		3271		63		15		
1		5		5		4		2		3		74688		1621236224		3025		62		32		
2		5		5		4		2		3		24192		7344896		1237		62		32		
3		5		5		4		2		3		123584		471871936		3478		62		31		
4		5		5		4		2		3		40896		670912		2050		63		15		
1		20		5		4		2		3		1969266688		2204199317504		68989		10310		344		
0		5		2		2		3		1		368		1408		95		62		15		
1		5		2		2		3		1		392		1256		91		62		16		
2		5		2		2		3		1		312		512		93		62		31		
3		5		2		2		3		1		376		8960		101		63		16		
4		5		2		2		3		1		368		984		83		62		16		
2		20		2		2		3		1		28328		115504		489		109		78		
3		20		2		2		3		1		185720		17259288		498		110		47		
4		20		2		2		3		1		326424		444808		469		110		62		
0		5		3		2		3		1		312		520		107		78		15		
1		5		3		2		3		1		424		1168		104		62		15		
2		5		3		2		3		1		488		1272		99		62		16		
3		5		3		2		3		1		384		768		106		63		15		
4		5		3		2		3		1		440		1360		101		62		16		
0		20		3		2		3		1		81704		851312		700		109		62		
0		5		5		2		3		1		696		2184		146		63		16		
1		5		5		2		3		1		416		768		93		62		16		
2		5		5		2		3		1		304		1088		108		78		32		
3		5		5		2		3		1		280		416		104		63		16		
4		5		5		2		3		1		320		2296		93		62		15		
0		20		5		2		3		1		289280		1749888		1631		109		47		
1		20		5		2		3		1		206976		582656		1470		94		47		
3		20		5		2		3		1		314240		1244800		1728		110		47		
0		5		2		3		3		1		6426		67878		310		62		15		
1		5		2		3		3		1		1620		11880		244		63		16		
2		5		2		3		3		1		1566		3942		220		78		15		
3		5		2		3		3		1		1242		10044		196		81		16		
